"rp-cel-469","182","ppl-Txm-11","34.7815","32.084"
"rp-cel-470","203","ppl-Txm-21","34.7795","32.085"
"rp-cel-471","244","ppl-Txe-412","34.7815","32.089"
"rp-cel-472","30","ppl-Txe-411","34.7855","32.09"
"rp-cel-473","40","ppl-Txe-412","34.7855","32.09"
"rp-cel-474","40","ppl-Txe-411","34.7855","32.09"
"rp-cel-475","50","ppl-Txe-412","34.7855","32.09"
"rp-cel-476","50","ppl-Txe-411","34.7855","32.09"
"rp-cel-477","60","ppl-Txe-412","34.7855","32.09"
"rp-cel-478","45","ppl-Txm-271","34.7735","32.078"
"rp-cel-479","50","ppl-Txm-271","34.7735","32.077"
"rp-cel-480","70","ppl-Txm-271","34.7735","32.077"
"rp-cel-481","75","ppl-Txm-271","34.7735","32.077"
"rp-cel-482","80","ppl-Txm-271","34.7735","32.077"
"rp-cel-483","100","ppl-Txm-271","34.7735","32.077"
"rp-cel-484","120","ppl-Txm-271","34.7735","32.077"
"rp-cel-485","140","ppl-Txm-271","34.7735","32.077"
"rp-cel-486","200","ppl-Txm-271","34.7805","32.089"
"rp-cel-487","220","ppl-Txm-271","34.7805","32.089"
"rp-cel-488","240","ppl-Txm-271","34.7805","32.089"
"rp-cel-489","300","ppl-Txm-271","34.7805","32.089"
"rp-cel-490","400","ppl-Txm-271","34.7805","32.089"
"rp-cel-491","80","ppl-Txe-182","34.7735","32.077"
"rp-cel-492","100","ppl-Txe-182","34.7735","32.077"
"rp-cel-493","120","ppl-Txe-182","34.7735","32.077"
"rp-cel-494","140","ppl-Txe-182","34.7735","32.077"
"rp-cel-495","200","ppl-Txe-182","34.7805","32.089"
"rp-cel-496","220","ppl-Txe-182","34.7805","32.089"
"rp-cel-497","240","ppl-Txe-182","34.7805","32.089"
"rp-cel-498","300","ppl-Txe-182","34.7805","32.089"
"rp-cel-499","400","ppl-Txe-182","34.7805","32.089"
"rp-cel-500","20","ppl-To-111","34.7755","32.085"
"rp-cel-501","25","ppl-To-112","34.7745","32.083"
"rp-cel-502","30","ppl-Bo-113","34.7735","32.083"
"rp-cel-503","35","ppl-Bo-114","34.7755","32.083"
"rp-cel-504","20","ppl-Po-115","34.7745","32.078"
"rp-cel-505","25","ppl-Po-116","34.7735","32.078"
"rp-cel-506","30","ppl-Ho-117","34.7755","32.078"
"rp-cel-507","35","ppl-Ho-118","34.7745","32.079"
"rp-cel-508","20","ppl-So-119","34.7735","32.079"
"rp-cel-509","25","ppl-So-120","34.7755","32.079"
"rp-cel-510","30","ppl-To-121","34.7745","32.077"
"rp-cel-511","35","ppl-To-122","34.7735","32.077"
"rp-cel-512","20","ppl-Bo-123","34.7755","32.077"
